timestamp_utc,question_id,question_row,question,model_id,status,latency_ms,inputTokens,outputTokens,totalTokens,totalCost,output,output_similarity_by_model,user_friendly_output,error,reasoning
2026-07-08T18:07:08.070Z,31,32,Looking for a residential program after I finish detox.,us.anthropic.claude-sonnet-4-5-20250929-v1:0,ok,1894,2769,12,2781,0.008487,"[""RES"",""HH"",""ACC""]",us.anthropic.claude-haiku-4-5-20251001-v1:0: 66.67%,"Residential/24-hour residential; Transitional housing, halfway house, or sober home; Aftercare/continuing care",,
2026-07-08T18:07:09.964Z,32,33,I need help for depression and alcohol addiction.,us.anthropic.claude-haiku-4-5-20251001-v1:0,ok,1984,2767,18,2785,0.002857,"[""SUMH"",""MH"",""SA""]",us.anthropic.claude-sonnet-4-5-20250929-v1:0: 100.00%,Treatment for co-occurring substance use plus either serious mental illness (SMI) in adults and/or serious emotional disturbance (SED) in children; Mental health treatment; Substance use treatment,,
2026-07-08T18:07:11.949Z,32,33,I need help for depression and alcohol addiction.,us.anthropic.claude-sonnet-4-5-20250929-v1:0,ok,1964,2767,13,2780,0.008496,"[""SA"",""MH"",""SUMH""]",us.anthropic.claude-haiku-4-5-20251001-v1:0: 100.00%,Substance use treatment; Mental health treatment; Treatment for co-occurring substance use plus either serious mental illness (SMI) in adults and/or serious emotional disturbance (SED) in children,,
2026-07-08T18:07:13.914Z,33,34,Is there a rehab that accepts Medicare near me?,us.anthropic.claude-haiku-4-5-20251001-v1:0,ok,1519,2769,14,2783,0.002839,"[""RES"",""MC""]",us.anthropic.claude-sonnet-4-5-20250929-v1:0: 66.67%,Residential/24-hour residential; Medicare,,
2026-07-08T18:07:15.434Z,33,34,Is there a rehab that accepts Medicare near me?,us.anthropic.claude-sonnet-4-5-20250929-v1:0,ok,2224,2769,11,2780,0.008472,"[""SA"",""RES"",""MC""]",us.anthropic.claude-haiku-4-5-20251001-v1:0: 66.67%,Substance use treatment; Residential/24-hour residential; Medicare,,
2026-07-08T18:07:17.658Z,34,35,I don't have insurance. Is there anywhere affordable?,us.anthropic.claude-haiku-4-5-20251001-v1:0,ok,1630,2769,11,2780,0.002824,"[""CASH"",""PA"",""SS""]",us.anthropic.claude-sonnet-4-5-20250929-v1:0: 100.00%,Cash or self-payment; Payment assistance (check with facility for details); Sliding fee scale (fee is based on income and other factors),,
2026-07-08T18:07:19.276Z,34,35,I don't have insurance. Is there anywhere affordable?,us.anthropic.claude-sonnet-4-5-20250929-v1:0,ok,2554,2769,11,2780,0.008472,"[""CASH"",""PA"",""SS""]",us.anthropic.claude-haiku-4-5-20251001-v1:0: 100.00%,Cash or self-payment; Payment assistance (check with facility for details); Sliding fee scale (fee is based on income and other factors),,
2026-07-08T18:07:21.830Z,35,36,I need a sober living home after treatment.,us.anthropic.claude-haiku-4-5-20251001-v1:0,ok,1073,2768,9,2777,0.002813,"[""HH"",""ACC""]",us.anthropic.claude-sonnet-4-5-20250929-v1:0: 50.00%,"Transitional housing, halfway house, or sober home; Aftercare/continuing care",,
2026-07-08T18:07:22.903Z,35,36,I need a sober living home after treatment.,us.anthropic.claude-sonnet-4-5-20250929-v1:0,ok,2197,2768,7,2775,0.008409,"[""HH""]",us.anthropic.claude-haiku-4-5-20251001-v1:0: 50.00%,"Transitional housing, halfway house, or sober home",,
2026-07-08T18:07:25.101Z,36,37,Court ordered me to complete a substance abuse assessment.,us.anthropic.claude-haiku-4-5-20251001-v1:0,ok,1050,2768,18,2786,0.002858,"[""SA"",""CSAA"",""CJ""]",us.anthropic.claude-sonnet-4-5-20250929-v1:0: 66.67%,Substance use treatment; Comprehensive substance use assessment; Criminal justice (other than DUI/DWI)/Forensic clients,,
2026-07-08T18:07:26.151Z,36,37,Court ordered me to complete a substance abuse assessment.,us.anthropic.claude-sonnet-4-5-20250929-v1:0,ok,2150,2768,11,2779,0.008469,"[""CSAA"",""CJ""]",us.anthropic.claude-haiku-4-5-20251001-v1:0: 66.67%,Comprehensive substance use assessment; Criminal justice (other than DUI/DWI)/Forensic clients,,
2026-07-08T18:07:28.301Z,37,38,I need treatment before I go back to jail.,us.anthropic.claude-haiku-4-5-20251001-v1:0,ok,1014,2768,18,2786,0.002858,"[""SA"",""CJ"",""CSAA""]",us.anthropic.claude-sonnet-4-5-20250929-v1:0: 50.00%,Substance use treatment; Criminal justice (other than DUI/DWI)/Forensic clients; Comprehensive substance use assessment,,
2026-07-08T18:07:29.316Z,37,38,I need treatment before I go back to jail.,us.anthropic.claude-sonnet-4-5-20250929-v1:0,ok,2042,2768,12,2780,0.008484,"[""SA"",""CJ"",""DT""]",us.anthropic.claude-haiku-4-5-20251001-v1:0: 50.00%,Substance use treatment; Criminal justice (other than DUI/DWI)/Forensic clients; Detoxification,,
2026-07-08T18:07:31.359Z,38,39,I'm pregnant and addicted to opioids.,us.anthropic.claude-haiku-4-5-20251001-v1:0,ok,1056,2769,23,2792,0.002884,"[""SA"",""SUMH"",""PW"",""BU"",""MU"",""OMB""]",us.anthropic.claude-sonnet-4-5-20250929-v1:0: 55.56%,Substance use treatment; Treatment for co-occurring substance use plus either serious mental illness (SMI) in adults and/or serious emotional disturbance (SED) in children; Pregnant/postpartum women; Buprenorphine used in Treatment; Methadone used in Treatment; Outpatient methadone/buprenorphine or naltrexone treatment,,
2026-07-08T18:07:32.415Z,38,39,I'm pregnant and addicted to opioids.,us.anthropic.claude-sonnet-4-5-20250929-v1:0,ok,2872,2769,28,2797,0.008727,"[""SA"",""PW"",""OTP"",""BU"",""MU"",""NU"",""OMB"",""DT""]",us.anthropic.claude-haiku-4-5-20251001-v1:0: 55.56%,Substance use treatment; Pregnant/postpartum women; Federally-certified Opioid Treatment Program; Buprenorphine used in Treatment; Methadone used in Treatment; Naltrexone used in Treatment; Outpatient methadone/buprenorphine or naltrexone treatment; Detoxification,,
2026-07-08T18:07:35.288Z,39,40,My daughter is cutting herself and needs psychiatric help.,us.anthropic.claude-haiku-4-5-20251001-v1:0,ok,1589,2768,18,2786,0.002858,"[""MH"",""ADOL"",""CMHA"",""ICO""]",us.anthropic.claude-sonnet-4-5-20250929-v1:0: 80.00%,Mental health treatment; Adolescents; Comprehensive mental health assessment; Individual counseling,,
2026-07-08T18:07:36.878Z,39,40,My daughter is cutting herself and needs psychiatric help.,us.anthropic.claude-sonnet-4-5-20250929-v1:0,ok,2436,2768,21,2789,0.008619,"[""MH"",""ADOL"",""ICO"",""FCO"",""CMHA""]",us.anthropic.claude-haiku-4-5-20251001-v1:0: 80.00%,Mental health treatment; Adolescents; Individual counseling; Family counseling; Comprehensive mental health assessment,,
2026-07-08T18:07:39.315Z,40,41,I need rehab that allows me to bring my child.,us.anthropic.claude-haiku-4-5-20251001-v1:0,ok,1308,2770,13,2783,0.002835,"[""RES"",""BEDS"",""CCC""]",us.anthropic.claude-sonnet-4-5-20250929-v1:0: 75.00%,Residential/24-hour residential; Residential beds for clients' children; Child care for clients' children,,
2026-07-08T18:07:40.624Z,40,41,I need rehab that allows me to bring my child.,us.anthropic.claude-sonnet-4-5-20250929-v1:0,ok,2073,2770,15,2785,0.008535,"[""SA"",""RES"",""BEDS"",""CCC""]",us.anthropic.claude-haiku-4-5-20251001-v1:0: 75.00%,Substance use treatment; Residential/24-hour residential; Residential beds for clients' children; Child care for clients' children,,
2026-07-08T18:07:42.698Z,41,42,My PTSD keeps causing me to relapse.,us.anthropic.claude-haiku-4-5-20251001-v1:0,ok,1227,2769,21,2790,0.002874,"[""SUMH"",""MH"",""SA"",""PTSD"",""TRMA""]",us.anthropic.claude-sonnet-4-5-20250929-v1:0: 100.00%,Treatment for co-occurring substance use plus either serious mental illness (SMI) in adults and/or serious emotional disturbance (SED) in children; Mental health treatment; Substance use treatment; Persons with post-traumatic stress disorder (PTSD); Clients who have experienced trauma,,
2026-07-08T18:07:43.926Z,41,42,My PTSD keeps causing me to relapse.,us.anthropic.claude-sonnet-4-5-20250929-v1:0,ok,2395,2769,21,2790,0.008622,"[""SA"",""MH"",""SUMH"",""PTSD"",""TRMA""]",us.anthropic.claude-haiku-4-5-20251001-v1:0: 100.00%,Substance use treatment; Mental health treatment; Treatment for co-occurring substance use plus either serious mental illness (SMI) in adults and/or serious emotional disturbance (SED) in children; Persons with post-traumatic stress disorder (PTSD); Clients who have experienced trauma,,
2026-07-08T18:07:46.322Z,42,43,I need medication to help me stop using heroin.,us.anthropic.claude-haiku-4-5-20251001-v1:0,ok,1151,2769,25,2794,0.002894,"[""SA"",""DT"",""OTP"",""BU"",""MU"",""NU"",""OMB""]",us.anthropic.claude-sonnet-4-5-20250929-v1:0: 100.00%,Substance use treatment; Detoxification; Federally-certified Opioid Treatment Program; Buprenorphine used in Treatment; Methadone used in Treatment; Naltrexone used in Treatment; Outpatient methadone/buprenorphine or naltrexone treatment,,
2026-07-08T18:07:47.474Z,42,43,I need medication to help me stop using heroin.,us.anthropic.claude-sonnet-4-5-20250929-v1:0,ok,2139,2769,25,2794,0.008682,"[""SA"",""OTP"",""BU"",""MU"",""NU"",""OMB"",""DT""]",us.anthropic.claude-haiku-4-5-20251001-v1:0: 100.00%,Substance use treatment; Federally-certified Opioid Treatment Program; Buprenorphine used in Treatment; Methadone used in Treatment; Naltrexone used in Treatment; Outpatient methadone/buprenorphine or naltrexone treatment; Detoxification,,
2026-07-08T18:07:49.613Z,43,44,Is there an outpatient program that works around my job?,us.anthropic.claude-haiku-4-5-20251001-v1:0,ok,956,2771,10,2781,0.002821,"[""OP"",""IOP""]",us.anthropic.claude-sonnet-4-5-20250929-v1:0: 50.00%,Outpatient; Intensive outpatient treatment,,
2026-07-08T18:07:50.570Z,43,44,Is there an outpatient program that works around my job?,us.anthropic.claude-sonnet-4-5-20250929-v1:0,ok,2133,2771,7,2778,0.008418,"[""OP""]",us.anthropic.claude-haiku-4-5-20251001-v1:0: 50.00%,Outpatient,,
2026-07-08T18:07:52.703Z,44,45,I need an intensive outpatient program for alcohol.,us.anthropic.claude-haiku-4-5-20251001-v1:0,ok,870,2769,9,2778,0.002814,"[""SA"",""IOP""]",us.anthropic.claude-sonnet-4-5-20250929-v1:0: 100.00%,Substance use treatment; Intensive outpatient treatment,,
2026-07-08T18:07:53.574Z,44,45,I need an intensive outpatient program for alcohol.,us.anthropic.claude-sonnet-4-5-20250929-v1:0,ok,1521,2769,9,2778,0.008442,"[""SA"",""IOP""]",us.anthropic.claude-haiku-4-5-20251001-v1:0: 100.00%,Substance use treatment; Intensive outpatient treatment,,
2026-07-08T18:07:55.096Z,45,46,I'm homeless and need addiction treatment.,us.anthropic.claude-haiku-4-5-20251001-v1:0,ok,1339,2766,27,2793,0.002901,"[""SA"",""RES"",""HH"",""PA"",""SS"",""CASH"",""HS""]",us.anthropic.claude-sonnet-4-5-20250929-v1:0: 71.43%,"Substance use treatment; Residential/24-hour residential; Transitional housing, halfway house, or sober home; Payment assistance (check with facility for details); Sliding fee scale (fee is based on income and other factors); Cash or self-payment; Housing services",,
2026-07-08T18:07:56.435Z,45,46,I'm homeless and need addiction treatment.,us.anthropic.claude-sonnet-4-5-20250929-v1:0,ok,1888,2766,16,2782,0.008538,"[""SA"",""HS"",""PA"",""SS"",""CASH""]",us.anthropic.claude-haiku-4-5-20251001-v1:0: 71.43%,Substance use treatment; Housing services; Payment assistance (check with facility for details); Sliding fee scale (fee is based on income and other factors); Cash or self-payment,,
2026-07-08T18:07:58.324Z,46,47,I just overdosed and need help staying sober.,us.anthropic.claude-haiku-4-5-20251001-v1:0,ok,1633,2769,32,2801,0.002929,"[""SA"",""DT"",""RES"",""OP"",""IOP"",""PHP"",""ACC"",""PEER"",""RC""]",us.anthropic.claude-sonnet-4-5-20250929-v1:0: 90.00%,Substance use treatment; Detoxification; Residential/24-hour residential; Outpatient; Intensive outpatient treatment; Partial hospitalization/day treatment; Aftercare/continuing care; Mentoring/peer support; Recovery coach,,
2026-07-08T18:07:59.958Z,46,47,I just overdosed and need help staying sober.,us.anthropic.claude-sonnet-4-5-20250929-v1:0,ok,1962,2769,30,2799,0.008757,"[""SA"",""DT"",""RES"",""OP"",""IOP"",""PHP"",""HH"",""ACC"",""PEER"",""RC""]",us.anthropic.claude-haiku-4-5-20251001-v1:0: 90.00%,"Substance use treatment; Detoxification; Residential/24-hour residential; Outpatient; Intensive outpatient treatment; Partial hospitalization/day treatment; Transitional housing, halfway house, or sober home; Aftercare/continuing care; Mentoring/peer support; Recovery coach",,
2026-07-08T18:08:01.921Z,47,48,Looking for rehab that treats bipolar disorder and addiction.,us.anthropic.claude-haiku-4-5-20251001-v1:0,ok,1300,2770,31,2801,0.002925,"[""SUMH"",""MH"",""SA"",""RES"",""ICO"",""GCO"",""FCO""]",us.anthropic.claude-sonnet-4-5-20250929-v1:0: 37.50%,Treatment for co-occurring substance use plus either serious mental illness (SMI) in adults and/or serious emotional disturbance (SED) in children; Mental health treatment; Substance use treatment; Residential/24-hour residential; Individual counseling; Group counseling; Family counseling,,
2026-07-08T18:08:03.222Z,47,48,Looking for rehab that treats bipolar disorder and addiction.,us.anthropic.claude-sonnet-4-5-20250929-v1:0,ok,2281,2770,18,2788,0.00858,"[""SUMH"",""MHSU"",""SA"",""MH""]",us.anthropic.claude-haiku-4-5-20251001-v1:0: 37.50%,Treatment for co-occurring substance use plus either serious mental illness (SMI) in adults and/or serious emotional disturbance (SED) in children; Clients with co-occurring mental and substance use disorders; Substance use treatment; Mental health treatment,,
2026-07-08T18:08:05.503Z,48,49,My veteran husband needs PTSD treatment.,us.anthropic.claude-haiku-4-5-20251001-v1:0,ok,1344,2767,14,2781,0.002837,"[""VET"",""PTSD"",""MH""]",us.anthropic.claude-sonnet-4-5-20250929-v1:0: 100.00%,Veterans; Persons with post-traumatic stress disorder (PTSD); Mental health treatment,,
2026-07-08T18:08:06.848Z,48,49,My veteran husband needs PTSD treatment.,us.anthropic.claude-sonnet-4-5-20250929-v1:0,ok,1846,2767,14,2781,0.008511,"[""VET"",""PTSD"",""MH""]",us.anthropic.claude-haiku-4-5-20251001-v1:0: 100.00%,Veterans; Persons with post-traumatic stress disorder (PTSD); Mental health treatment,,
2026-07-08T18:08:08.695Z,49,50,I need a program that speaks Spanish.,us.anthropic.claude-haiku-4-5-20251001-v1:0,ok,923,2766,6,2772,0.002796,"[""SP""]",us.anthropic.claude-sonnet-4-5-20250929-v1:0: 100.00%,Spanish,,
2026-07-08T18:08:09.619Z,49,50,I need a program that speaks Spanish.,us.anthropic.claude-sonnet-4-5-20250929-v1:0,ok,1273,2766,6,2772,0.008388,"[""SP""]",us.anthropic.claude-haiku-4-5-20251001-v1:0: 100.00%,Spanish,,
2026-07-08T18:08:10.892Z,50,51,Can someone help me find treatment for gambling addiction?,us.anthropic.claude-haiku-4-5-20251001-v1:0,ok,1270,2768,13,2781,0.002833,"[""TGD""]",us.anthropic.claude-sonnet-4-5-20250929-v1:0: 25.00%,Treatment for gambling disorder,,
2026-07-08T18:08:12.163Z,50,51,Can someone help me find treatment for gambling addiction?,us.anthropic.claude-sonnet-4-5-20250929-v1:0,ok,1560,2768,17,2785,0.008559,"[""SA"",""TGD"",""ICO"",""GCO""]",us.anthropic.claude-haiku-4-5-20251001-v1:0: 25.00%,Substance use treatment; Treatment for gambling disorder; Individual counseling; Group counseling,,
2026-07-08T18:08:13.724Z,51,52,I need detox for alcohol today.,us.anthropic.claude-haiku-4-5-20251001-v1:0,ok,890,2766,9,2775,0.002811,"[""DT"",""SA""]",us.anthropic.claude-sonnet-4-5-20250929-v1:0: 100.00%,Detoxification; Substance use treatment,,
2026-07-08T18:08:14.614Z,51,52,I need detox for alcohol today.,us.anthropic.claude-sonnet-4-5-20250929-v1:0,ok,1566,2766,9,2775,0.008433,"[""SA"",""DT""]",us.anthropic.claude-haiku-4-5-20251001-v1:0: 100.00%,Substance use treatment; Detoxification,,
2026-07-08T18:08:16.181Z,52,53,I was discharged from the hospital and need ongoing treatment.,us.anthropic.claude-haiku-4-5-20251001-v1:0,ok,1486,2770,14,2784,0.00284,"[""OP"",""ACC""]",us.anthropic.claude-sonnet-4-5-20250929-v1:0: 40.00%,Outpatient; Aftercare/continuing care,,
2026-07-08T18:08:17.667Z,52,53,I was discharged from the hospital and need ongoing treatment.,us.anthropic.claude-sonnet-4-5-20250929-v1:0,ok,1661,2770,16,2786,0.00855,"[""ACC"",""OP"",""IOP"",""PHP"",""CM""]",us.anthropic.claude-haiku-4-5-20251001-v1:0: 40.00%,Aftercare/continuing care; Outpatient; Intensive outpatient treatment; Partial hospitalization/day treatment; Case management service,,
2026-07-08T18:08:19.342Z,53,54,My teenager needs residential mental health treatment.,us.anthropic.claude-haiku-4-5-20251001-v1:0,ok,1066,2766,19,2785,0.002861,"[""MH"",""RES"",""ADOL""]",us.anthropic.claude-sonnet-4-5-20250929-v1:0: 100.00%,Mental health treatment; Residential/24-hour residential; Adolescents,,
2026-07-08T18:08:20.409Z,53,54,My teenager needs residential mental health treatment.,us.anthropic.claude-sonnet-4-5-20250929-v1:0,ok,1920,2766,14,2780,0.008508,"[""MH"",""RES"",""ADOL""]",us.anthropic.claude-haiku-4-5-20251001-v1:0: 100.00%,Mental health treatment; Residential/24-hour residential; Adolescents,,
2026-07-08T18:08:22.329Z,54,55,I need rehab that accepts TRICARE.,us.anthropic.claude-haiku-4-5-20251001-v1:0,ok,1117,2768,16,2784,0.002848,"[""RES"",""TRICARE""]",us.anthropic.claude-sonnet-4-5-20250929-v1:0: 33.33%,"Residential/24-hour residential; Federal military insurance (e.g., TRICARE)",,
2026-07-08T18:08:23.447Z,54,55,I need rehab that accepts TRICARE.,us.anthropic.claude-sonnet-4-5-20250929-v1:0,ok,1581,2768,10,2778,0.008454,"[""SA"",""TRICARE""]",us.anthropic.claude-haiku-4-5-20251001-v1:0: 33.33%,"Substance use treatment; Federal military insurance (e.g., TRICARE)",,
2026-07-08T18:08:25.029Z,55,56,I need transportation because I can't get to treatment on my own.,us.anthropic.claude-haiku-4-5-20251001-v1:0,ok,1072,2772,7,2779,0.002807,"[""TA""]",us.anthropic.claude-sonnet-4-5-20250929-v1:0: 100.00%,Transportation assistance,,
2026-07-08T18:08:26.101Z,55,56,I need transportation because I can't get to treatment on my own.,us.anthropic.claude-sonnet-4-5-20250929-v1:0,ok,1322,2772,7,2779,0.008421,"[""TA""]",us.anthropic.claude-haiku-4-5-20251001-v1:0: 100.00%,Transportation assistance,,
2026-07-08T18:08:27.424Z,56,57,Need help getting off meth. I cant keep doing this anymore.,us.anthropic.claude-haiku-4-5-20251001-v1:0,ok,985,2772,14,2786,0.002842,"[""SA"",""DT""]",us.anthropic.claude-sonnet-4-5-20250929-v1:0: 100.00%,Substance use treatment; Detoxification,,
2026-07-08T18:08:28.410Z,56,57,Need help getting off meth. I cant keep doing this anymore.,us.anthropic.claude-sonnet-4-5-20250929-v1:0,ok,2230,2772,9,2781,0.008451,"[""SA"",""DT""]",us.anthropic.claude-haiku-4-5-20251001-v1:0: 100.00%,Substance use treatment; Detoxification,,
2026-07-08T18:08:30.640Z,57,58,I need a place for detox asap before I change my mind.,us.anthropic.claude-haiku-4-5-20251001-v1:0,ok,1190,2773,14,2787,0.002843,"[""SA"",""DT""]",us.anthropic.claude-sonnet-4-5-20250929-v1:0: 100.00%,Substance use treatment; Detoxification,,
2026-07-08T18:08:31.830Z,57,58,I need a place for detox asap before I change my mind.,us.anthropic.claude-sonnet-4-5-20250929-v1:0,ok,1901,2773,9,2782,0.008454,"[""SA"",""DT""]",us.anthropic.claude-haiku-4-5-20251001-v1:0: 100.00%,Substance use treatment; Detoxification,,
2026-07-08T18:08:33.732Z,58,59,Does anyone take Blue Cross Blue Shield and do inpatient?,us.anthropic.claude-haiku-4-5-20251001-v1:0,ok,890,2771,9,2780,0.002816,"[""PI"",""HI""]",us.anthropic.claude-sonnet-4-5-20250929-v1:0: 66.67%,Private health insurance; Hospital inpatient/24-hour hospital inpatient,,
2026-07-08T18:08:34.623Z,58,59,Does anyone take Blue Cross Blue Shield and do inpatient?,us.anthropic.claude-sonnet-4-5-20250929-v1:0,ok,1623,2771,12,2783,0.008493,"[""PI"",""HI"",""RES""]",us.anthropic.claude-haiku-4-5-20251001-v1:0: 66.67%,Private health insurance; Hospital inpatient/24-hour hospital inpatient; Residential/24-hour residential,,
2026-07-08T18:08:36.247Z,59,60,My boyfriend needs rehab but he dont have insurance.,us.anthropic.claude-haiku-4-5-20251001-v1:0,ok,2431,2769,21,2790,0.002874,"[""SA"",""RES"",""CASH"",""PA"",""SS""]",us.anthropic.claude-sonnet-4-5-20250929-v1:0: 100.00%,Substance use treatment; Residential/24-hour residential; Cash or self-payment; Payment assistance (check with facility for details); Sliding fee scale (fee is based on income and other factors),,
2026-07-08T18:08:38.679Z,59,60,My boyfriend needs rehab but he dont have insurance.,us.anthropic.claude-sonnet-4-5-20250929-v1:0,ok,1977,2769,16,2785,0.008547,"[""SA"",""RES"",""CASH"",""PA"",""SS""]",us.anthropic.claude-haiku-4-5-20251001-v1:0: 100.00%,Substance use treatment; Residential/24-hour residential; Cash or self-payment; Payment assistance (check with facility for details); Sliding fee scale (fee is based on income and other factors),,
2026-07-08T18:08:40.656Z,60,61,Im looking for somewhere my daughter can get mental health help.,us.anthropic.claude-haiku-4-5-20251001-v1:0,ok,1189,2770,12,2782,0.00283,"[""MH""]",us.anthropic.claude-sonnet-4-5-20250929-v1:0: 50.00%,Mental health treatment,,
2026-07-08T18:08:41.846Z,60,61,Im looking for somewhere my daughter can get mental health help.,us.anthropic.claude-sonnet-4-5-20250929-v1:0,ok,1682,2770,11,2781,0.008475,"[""MH"",""ADOL""]",us.anthropic.claude-haiku-4-5-20251001-v1:0: 50.00%,Mental health treatment; Adolescents,,
2026-07-08T18:08:43.529Z,61,62,Need treatment for drinking and anxiety at the same time.,us.anthropic.claude-haiku-4-5-20251001-v1:0,ok,1570,2769,20,2789,0.002869,"[""SUMH"",""SA"",""MH"",""ICO"",""GCO""]",us.anthropic.claude-sonnet-4-5-20250929-v1:0: 50.00%,Treatment for co-occurring substance use plus either serious mental illness (SMI) in adults and/or serious emotional disturbance (SED) in children; Substance use treatment; Mental health treatment; Individual counseling; Group counseling,,
2026-07-08T18:08:45.099Z,61,62,Need treatment for drinking and anxiety at the same time.,us.anthropic.claude-sonnet-4-5-20250929-v1:0,ok,2416,2769,16,2785,0.008547,"[""SUMH"",""SA"",""MH"",""DT""]",us.anthropic.claude-haiku-4-5-20251001-v1:0: 50.00%,Treatment for co-occurring substance use plus either serious mental illness (SMI) in adults and/or serious emotional disturbance (SED) in children; Substance use treatment; Mental health treatment; Detoxification,,
2026-07-08T18:08:47.516Z,62,63,I keep using fentanyl and im scared im gonna die.,us.anthropic.claude-haiku-4-5-20251001-v1:0,ok,1327,2772,26,2798,0.002902,"[""SA"",""DT"",""OTP"",""BU"",""MU"",""NU""]",us.anthropic.claude-sonnet-4-5-20250929-v1:0: 85.71%,Substance use treatment; Detoxification; Federally-certified Opioid Treatment Program; Buprenorphine used in Treatment; Methadone used in Treatment; Naltrexone used in Treatment,,
2026-07-08T18:08:48.844Z,62,63,I keep using fentanyl and im scared im gonna die.,us.anthropic.claude-sonnet-4-5-20250929-v1:0,ok,1896,2772,25,2797,0.008691,"[""SA"",""DT"",""OTP"",""BU"",""MU"",""NU"",""OMB""]",us.anthropic.claude-haiku-4-5-20251001-v1:0: 85.71%,Substance use treatment; Detoxification; Federally-certified Opioid Treatment Program; Buprenorphine used in Treatment; Methadone used in Treatment; Naltrexone used in Treatment; Outpatient methadone/buprenorphine or naltrexone treatment,,
2026-07-08T18:08:50.741Z,63,64,Is there any free rehab if you have no job?,us.anthropic.claude-haiku-4-5-20251001-v1:0,ok,1050,2770,18,2788,0.00286,"[""SA"",""PA"",""SS"",""CASH""]",us.anthropic.claude-sonnet-4-5-20250929-v1:0: 100.00%,Substance use treatment; Payment assistance (check with facility for details); Sliding fee scale (fee is based on income and other factors); Cash or self-payment,,
2026-07-08T18:08:51.792Z,63,64,Is there any free rehab if you have no job?,us.anthropic.claude-sonnet-4-5-20250929-v1:0,ok,1672,2770,13,2783,0.008505,"[""SA"",""PA"",""SS"",""CASH""]",us.anthropic.claude-haiku-4-5-20251001-v1:0: 100.00%,Substance use treatment; Payment assistance (check with facility for details); Sliding fee scale (fee is based on income and other factors); Cash or self-payment,,
2026-07-08T18:08:53.464Z,64,65,My probation officer told me I have to get an evaluation.,us.anthropic.claude-haiku-4-5-20251001-v1:0,ok,1041,2771,11,2782,0.002826,"[""CSAA"",""CJ""]",us.anthropic.claude-sonnet-4-5-20250929-v1:0: 100.00%,Comprehensive substance use assessment; Criminal justice (other than DUI/DWI)/Forensic clients,,
2026-07-08T18:08:54.506Z,64,65,My probation officer told me I have to get an evaluation.,us.anthropic.claude-sonnet-4-5-20250929-v1:0,ok,2202,2771,11,2782,0.008478,"[""CSAA"",""CJ""]",us.anthropic.claude-haiku-4-5-20251001-v1:0: 100.00%,Comprehensive substance use assessment; Criminal justice (other than DUI/DWI)/Forensic clients,,
2026-07-08T18:08:56.709Z,65,66,Looking for a rehab that lets you keep your dog.,us.anthropic.claude-haiku-4-5-20251001-v1:0,ok,1190,2770,20,2790,0.00287,"[""RES"",""OP"",""IOP"",""PHP""]",us.anthropic.claude-sonnet-4-5-20250929-v1:0: 20.00%,Residential/24-hour residential; Outpatient; Intensive outpatient treatment; Partial hospitalization/day treatment,,
2026-07-08T18:08:57.899Z,65,66,Looking for a rehab that lets you keep your dog.,us.anthropic.claude-sonnet-4-5-20250929-v1:0,ok,2104,2770,9,2779,0.008445,"[""SA"",""RES""]",us.anthropic.claude-haiku-4-5-20251001-v1:0: 20.00%,Substance use treatment; Residential/24-hour residential,,
2026-07-08T18:09:00.004Z,66,67,Need somewhere for me and my fiance to recover together.,us.anthropic.claude-haiku-4-5-20251001-v1:0,ok,1148,2770,12,2782,0.00283,"[""SA"",""MCO"",""RES""]",us.anthropic.claude-sonnet-4-5-20250929-v1:0: 100.00%,Substance use treatment; Marital/couples counseling; Residential/24-hour residential,,
2026-07-08T18:09:01.153Z,66,67,Need somewhere for me and my fiance to recover together.,us.anthropic.claude-sonnet-4-5-20250929-v1:0,ok,2083,2770,12,2782,0.00849,"[""SA"",""MCO"",""RES""]",us.anthropic.claude-haiku-4-5-20251001-v1:0: 100.00%,Substance use treatment; Marital/couples counseling; Residential/24-hour residential,,
2026-07-08T18:09:03.237Z,67,68,I just got kicked out of sober living and need another place.,us.anthropic.claude-haiku-4-5-20251001-v1:0,ok,908,2772,10,2782,0.002822,"[""HH"",""HS""]",us.anthropic.claude-sonnet-4-5-20250929-v1:0: 33.33%,"Transitional housing, halfway house, or sober home; Housing services",,
2026-07-08T18:09:04.146Z,67,68,I just got kicked out of sober living and need another place.,us.anthropic.claude-sonnet-4-5-20250929-v1:0,ok,2643,2772,9,2781,0.008451,"[""HH"",""SA""]",us.anthropic.claude-haiku-4-5-20251001-v1:0: 33.33%,"Transitional housing, halfway house, or sober home; Substance use treatment",,
2026-07-08T18:09:06.790Z,68,69,I need help with cocaine addiction. I cant stop.,us.anthropic.claude-haiku-4-5-20251001-v1:0,ok,940,2769,14,2783,0.002839,"[""SA"",""DT""]",us.anthropic.claude-sonnet-4-5-20250929-v1:0: 100.00%,Substance use treatment; Detoxification,,
2026-07-08T18:09:07.730Z,68,69,I need help with cocaine addiction. I cant stop.,us.anthropic.claude-sonnet-4-5-20250929-v1:0,ok,2000,2769,9,2778,0.008442,"[""SA"",""DT""]",us.anthropic.claude-haiku-4-5-20251001-v1:0: 100.00%,Substance use treatment; Detoxification,,
