timestamp_utc,question_id,question_row,question,model_id,status,latency_ms,inputTokens,outputTokens,totalTokens,totalCost,output,output_similarity_by_model,user_friendly_output,error,reasoning
2026-07-08T15:45:47.242Z,28,29,My wife and I both want treatment together.,us.amazon.nova-pro-v1:0,ok,563,2433,6,2439,0.00310125,"[""MCO""]",us.anthropic.claude-haiku-4-5-20251001-v1:0: 33.33%,Marital/couples counseling,,
2026-07-08T15:45:47.806Z,29,30,I need somewhere that accepts Medicaid and has detox.,us.anthropic.claude-haiku-4-5-20251001-v1:0,ok,1213,2771,9,2780,0.002816,"[""DT"",""MD""]",us.amazon.nova-pro-v1:0: 100.00%,Detoxification; Medicaid,,
2026-07-08T15:45:49.016Z,29,30,I need somewhere that accepts Medicaid and has detox.,us.amazon.nova-pro-v1:0,ok,586,2434,7,2441,0.0031125,"[""MD"",""DT""]",us.anthropic.claude-haiku-4-5-20251001-v1:0: 100.00%,Medicaid; Detoxification,,
2026-07-08T15:45:49.602Z,30,31,My son is addicted to meth and refuses help.,us.anthropic.claude-haiku-4-5-20251001-v1:0,ok,1022,2770,11,2781,0.002825,"[""SA""]",us.amazon.nova-pro-v1:0: 5.56%,Substance use treatment,,
2026-07-08T15:45:50.625Z,30,31,My son is addicted to meth and refuses help.,us.amazon.nova-pro-v1:0,ok,885,2434,46,2480,0.0035025,"[""SA"",""RES"",""OTP"",""BU"",""MU"",""NU"",""OMB"",""ICO"",""GCO"",""FCO"",""MCO"",""CMHA"",""CSAA"",""CM"",""ACC"",""RC"",""PEER"",""TELE""]",us.anthropic.claude-haiku-4-5-20251001-v1:0: 5.56%,Substance use treatment; Residential/24-hour residential; Federally-certified Opioid Treatment Program; Buprenorphine used in Treatment; Methadone used in Treatment; Naltrexone used in Treatment; Outpatient methadone/buprenorphine or naltrexone treatment; Individual counseling; Group counseling; Family counseling; Marital/couples counseling; Comprehensive mental health assessment; Comprehensive substance use assessment; Case management service; Aftercare/continuing care; Recovery coach; Mentoring/peer support; Telemedicine/telehealth therapy,,
2026-07-08T15:45:51.510Z,31,32,Looking for a residential program after I finish detox.,us.anthropic.claude-haiku-4-5-20251001-v1:0,ok,1091,2769,14,2783,0.002839,"[""RES"",""ACC""]",us.amazon.nova-pro-v1:0: 33.33%,Residential/24-hour residential; Aftercare/continuing care,,
2026-07-08T15:45:52.601Z,31,32,Looking for a residential program after I finish detox.,us.amazon.nova-pro-v1:0,ok,573,2434,7,2441,0.0031125,"[""RES"",""DT""]",us.anthropic.claude-haiku-4-5-20251001-v1:0: 33.33%,Residential/24-hour residential; Detoxification,,
2026-07-08T15:45:53.175Z,32,33,I need help for depression and alcohol addiction.,us.anthropic.claude-haiku-4-5-20251001-v1:0,ok,1242,2767,18,2785,0.002857,"[""SUMH"",""MH"",""SA""]",us.amazon.nova-pro-v1:0: 4.55%,Treatment for co-occurring substance use plus either serious mental illness (SMI) in adults and/or serious emotional disturbance (SED) in children; Mental health treatment; Substance use treatment,,
2026-07-08T15:45:54.417Z,32,33,I need help for depression and alcohol addiction.,us.amazon.nova-pro-v1:0,ok,1129,2433,50,2483,0.00354125,"[""SUMH"",""RES"",""OP"",""IOP"",""PHP"",""HH"",""DT"",""OD"",""OTP"",""BU"",""MU"",""NU"",""OMB"",""ICO"",""GCO"",""CMHA"",""CSAA"",""CM"",""ACC"",""PEER""]",us.anthropic.claude-haiku-4-5-20251001-v1:0: 4.55%,"Treatment for co-occurring substance use plus either serious mental illness (SMI) in adults and/or serious emotional disturbance (SED) in children; Residential/24-hour residential; Outpatient; Intensive outpatient treatment; Partial hospitalization/day treatment; Transitional housing, halfway house, or sober home; Detoxification; Outpatient detoxification; Federally-certified Opioid Treatment Program; Buprenorphine used in Treatment; Methadone used in Treatment; Naltrexone used in Treatment; Outpatient methadone/buprenorphine or naltrexone treatment; Individual counseling; Group counseling; Comprehensive mental health assessment; Comprehensive substance use assessment; Case management service; Aftercare/continuing care; Mentoring/peer support",,
2026-07-08T15:45:55.547Z,33,34,Is there a rehab that accepts Medicare near me?,us.anthropic.claude-haiku-4-5-20251001-v1:0,ok,1342,2769,14,2783,0.002839,"[""RES"",""MC""]",us.amazon.nova-pro-v1:0: 66.67%,Residential/24-hour residential; Medicare,,
2026-07-08T15:45:56.890Z,33,34,Is there a rehab that accepts Medicare near me?,us.amazon.nova-pro-v1:0,ok,566,2434,9,2443,0.0031325,"[""SA"",""RES"",""MC""]",us.anthropic.claude-haiku-4-5-20251001-v1:0: 66.67%,Substance use treatment; Residential/24-hour residential; Medicare,,
2026-07-08T15:45:57.457Z,34,35,I don't have insurance. Is there anywhere affordable?,us.anthropic.claude-haiku-4-5-20251001-v1:0,ok,1175,2769,11,2780,0.002824,"[""CASH"",""PA"",""SS""]",us.amazon.nova-pro-v1:0: 100.00%,Cash or self-payment; Payment assistance (check with facility for details); Sliding fee scale (fee is based on income and other factors),,
2026-07-08T15:45:58.632Z,34,35,I don't have insurance. Is there anywhere affordable?,us.amazon.nova-pro-v1:0,ok,803,2436,10,2446,0.003145,"[""PA"",""SS"",""CASH""]",us.anthropic.claude-haiku-4-5-20251001-v1:0: 100.00%,Payment assistance (check with facility for details); Sliding fee scale (fee is based on income and other factors); Cash or self-payment,,
2026-07-08T15:45:59.436Z,35,36,I need a sober living home after treatment.,us.anthropic.claude-haiku-4-5-20251001-v1:0,ok,1056,2768,9,2777,0.002813,"[""HH"",""ACC""]",us.amazon.nova-pro-v1:0: 50.00%,"Transitional housing, halfway house, or sober home; Aftercare/continuing care",,
2026-07-08T15:46:00.492Z,35,36,I need a sober living home after treatment.,us.amazon.nova-pro-v1:0,ok,602,2433,5,2438,0.00309125,"[""HH""]",us.anthropic.claude-haiku-4-5-20251001-v1:0: 50.00%,"Transitional housing, halfway house, or sober home",,
2026-07-08T15:46:01.095Z,36,37,Court ordered me to complete a substance abuse assessment.,us.anthropic.claude-haiku-4-5-20251001-v1:0,ok,1113,2768,18,2786,0.002858,"[""SA"",""CSAA"",""CJ""]",us.amazon.nova-pro-v1:0: 100.00%,Substance use treatment; Comprehensive substance use assessment; Criminal justice (other than DUI/DWI)/Forensic clients,,
2026-07-08T15:46:02.209Z,36,37,Court ordered me to complete a substance abuse assessment.,us.amazon.nova-pro-v1:0,ok,683,2434,10,2444,0.0031425,"[""CSAA"",""CJ"",""SA""]",us.anthropic.claude-haiku-4-5-20251001-v1:0: 100.00%,Comprehensive substance use assessment; Criminal justice (other than DUI/DWI)/Forensic clients; Substance use treatment,,
2026-07-08T15:46:02.893Z,37,38,I need treatment before I go back to jail.,us.anthropic.claude-haiku-4-5-20251001-v1:0,ok,1038,2768,18,2786,0.002858,"[""SA"",""CJ"",""CSAA""]",us.amazon.nova-pro-v1:0: 25.00%,Substance use treatment; Criminal justice (other than DUI/DWI)/Forensic clients; Comprehensive substance use assessment,,
2026-07-08T15:46:03.931Z,37,38,I need treatment before I go back to jail.,us.amazon.nova-pro-v1:0,ok,681,2434,7,2441,0.0031125,"[""CJ"",""RES""]",us.anthropic.claude-haiku-4-5-20251001-v1:0: 25.00%,Criminal justice (other than DUI/DWI)/Forensic clients; Residential/24-hour residential,,
2026-07-08T15:46:04.613Z,38,39,I'm pregnant and addicted to opioids.,us.anthropic.claude-haiku-4-5-20251001-v1:0,ok,1091,2769,23,2792,0.002884,"[""SA"",""SUMH"",""PW"",""BU"",""MU"",""OMB""]",us.amazon.nova-pro-v1:0: 54.55%,Substance use treatment; Treatment for co-occurring substance use plus either serious mental illness (SMI) in adults and/or serious emotional disturbance (SED) in children; Pregnant/postpartum women; Buprenorphine used in Treatment; Methadone used in Treatment; Outpatient methadone/buprenorphine or naltrexone treatment,,
2026-07-08T15:46:05.705Z,38,39,I'm pregnant and addicted to opioids.,us.amazon.nova-pro-v1:0,ok,807,2433,28,2461,0.00332125,"[""SA"",""MH"",""SUMH"",""DT"",""RES"",""OTP"",""BU"",""MU"",""NU"",""OMB"",""PW""]",us.anthropic.claude-haiku-4-5-20251001-v1:0: 54.55%,Substance use treatment; Mental health treatment; Treatment for co-occurring substance use plus either serious mental illness (SMI) in adults and/or serious emotional disturbance (SED) in children; Detoxification; Residential/24-hour residential; Federally-certified Opioid Treatment Program; Buprenorphine used in Treatment; Methadone used in Treatment; Naltrexone used in Treatment; Outpatient methadone/buprenorphine or naltrexone treatment; Pregnant/postpartum women,,
2026-07-08T15:46:06.513Z,39,40,My daughter is cutting herself and needs psychiatric help.,us.anthropic.claude-haiku-4-5-20251001-v1:0,ok,1317,2768,18,2786,0.002858,"[""MH"",""ADOL"",""CMHA"",""ICO""]",us.amazon.nova-pro-v1:0: 50.00%,Mental health treatment; Adolescents; Comprehensive mental health assessment; Individual counseling,,
2026-07-08T15:46:07.831Z,39,40,My daughter is cutting herself and needs psychiatric help.,us.amazon.nova-pro-v1:0,ok,650,2434,7,2441,0.0031125,"[""MH"",""ICO""]",us.anthropic.claude-haiku-4-5-20251001-v1:0: 50.00%,Mental health treatment; Individual counseling,,
2026-07-08T15:46:08.482Z,40,41,I need rehab that allows me to bring my child.,us.anthropic.claude-haiku-4-5-20251001-v1:0,ok,1296,2770,13,2783,0.002835,"[""RES"",""BEDS"",""CCC""]",us.amazon.nova-pro-v1:0: 66.67%,Residential/24-hour residential; Residential beds for clients' children; Child care for clients' children,,
2026-07-08T15:46:09.779Z,40,41,I need rehab that allows me to bring my child.,us.amazon.nova-pro-v1:0,ok,1012,2435,8,2443,0.00312375,"[""RES"",""BEDS""]",us.anthropic.claude-haiku-4-5-20251001-v1:0: 66.67%,Residential/24-hour residential; Residential beds for clients' children,,
2026-07-08T15:46:10.792Z,41,42,My PTSD keeps causing me to relapse.,us.anthropic.claude-haiku-4-5-20251001-v1:0,ok,1466,2769,21,2790,0.002874,"[""SUMH"",""MH"",""SA"",""PTSD"",""TRMA""]",us.amazon.nova-pro-v1:0: 100.00%,Treatment for co-occurring substance use plus either serious mental illness (SMI) in adults and/or serious emotional disturbance (SED) in children; Mental health treatment; Substance use treatment; Persons with post-traumatic stress disorder (PTSD); Clients who have experienced trauma,,
2026-07-08T15:46:12.258Z,41,42,My PTSD keeps causing me to relapse.,us.amazon.nova-pro-v1:0,ok,788,2432,25,2457,0.00329,"[
  ""SUMH"",
  ""MH"",
  ""SA"",
  ""TRMA"",
  ""PTSD""
]",us.anthropic.claude-haiku-4-5-20251001-v1:0: 100.00%,Treatment for co-occurring substance use plus either serious mental illness (SMI) in adults and/or serious emotional disturbance (SED) in children; Mental health treatment; Substance use treatment; Clients who have experienced trauma; Persons with post-traumatic stress disorder (PTSD),,
2026-07-08T15:46:13.047Z,42,43,I need medication to help me stop using heroin.,us.anthropic.claude-haiku-4-5-20251001-v1:0,ok,1108,2769,25,2794,0.002894,"[""SA"",""DT"",""OTP"",""BU"",""MU"",""NU"",""OMB""]",us.amazon.nova-pro-v1:0: 85.71%,Substance use treatment; Detoxification; Federally-certified Opioid Treatment Program; Buprenorphine used in Treatment; Methadone used in Treatment; Naltrexone used in Treatment; Outpatient methadone/buprenorphine or naltrexone treatment,,
2026-07-08T15:46:14.156Z,42,43,I need medication to help me stop using heroin.,us.amazon.nova-pro-v1:0,ok,742,2434,17,2451,0.0032125,"[""SA"",""OTP"",""BU"",""MU"",""NU"",""OMB""]",us.anthropic.claude-haiku-4-5-20251001-v1:0: 85.71%,Substance use treatment; Federally-certified Opioid Treatment Program; Buprenorphine used in Treatment; Methadone used in Treatment; Naltrexone used in Treatment; Outpatient methadone/buprenorphine or naltrexone treatment,,
2026-07-08T15:46:14.898Z,43,44,Is there an outpatient program that works around my job?,us.anthropic.claude-haiku-4-5-20251001-v1:0,ok,1230,2771,10,2781,0.002821,"[""OP"",""IOP""]",us.amazon.nova-pro-v1:0: 66.67%,Outpatient; Intensive outpatient treatment,,
2026-07-08T15:46:16.129Z,43,44,Is there an outpatient program that works around my job?,us.amazon.nova-pro-v1:0,ok,552,2435,10,2445,0.00314375,"[""OP"",""IOP"",""PHP""]",us.anthropic.claude-haiku-4-5-20251001-v1:0: 66.67%,Outpatient; Intensive outpatient treatment; Partial hospitalization/day treatment,,
2026-07-08T15:46:16.682Z,44,45,I need an intensive outpatient program for alcohol.,us.anthropic.claude-haiku-4-5-20251001-v1:0,ok,1137,2769,9,2778,0.002814,"[""SA"",""IOP""]",us.amazon.nova-pro-v1:0: 100.00%,Substance use treatment; Intensive outpatient treatment,,
2026-07-08T15:46:17.820Z,44,45,I need an intensive outpatient program for alcohol.,us.amazon.nova-pro-v1:0,ok,828,2433,8,2441,0.00312125,"[""SA"",""IOP""]",us.anthropic.claude-haiku-4-5-20251001-v1:0: 100.00%,Substance use treatment; Intensive outpatient treatment,,
2026-07-08T15:46:18.649Z,45,46,I'm homeless and need addiction treatment.,us.anthropic.claude-haiku-4-5-20251001-v1:0,ok,1493,2766,27,2793,0.002901,"[""SA"",""RES"",""HH"",""PA"",""SS"",""CASH"",""HS""]",us.amazon.nova-pro-v1:0: 85.71%,"Substance use treatment; Residential/24-hour residential; Transitional housing, halfway house, or sober home; Payment assistance (check with facility for details); Sliding fee scale (fee is based on income and other factors); Cash or self-payment; Housing services",,
2026-07-08T15:46:20.143Z,45,46,I'm homeless and need addiction treatment.,us.amazon.nova-pro-v1:0,ok,607,2433,16,2449,0.00320125,"[""SA"",""RES"",""HH"",""CASH"",""PA"",""SS""]",us.anthropic.claude-haiku-4-5-20251001-v1:0: 85.71%,"Substance use treatment; Residential/24-hour residential; Transitional housing, halfway house, or sober home; Cash or self-payment; Payment assistance (check with facility for details); Sliding fee scale (fee is based on income and other factors)",,
2026-07-08T15:46:20.750Z,46,47,I just overdosed and need help staying sober.,us.anthropic.claude-haiku-4-5-20251001-v1:0,ok,1457,2769,32,2801,0.002929,"[""SA"",""DT"",""RES"",""OP"",""IOP"",""PHP"",""ACC"",""PEER"",""RC""]",us.amazon.nova-pro-v1:0: 33.33%,Substance use treatment; Detoxification; Residential/24-hour residential; Outpatient; Intensive outpatient treatment; Partial hospitalization/day treatment; Aftercare/continuing care; Mentoring/peer support; Recovery coach,,
2026-07-08T15:46:22.208Z,46,47,I just overdosed and need help staying sober.,us.amazon.nova-pro-v1:0,ok,984,2434,65,2499,0.0036925,"[""SA"",""DT"",""RES"",""OP"",""IOP"",""PHP"",""HH"",""RD"",""HID"",""OD"",""OTP"",""BU"",""MU"",""NU"",""OMB"",""CMHA"",""CSAA"",""CM"",""TA"",""HS"",""ACC"",""RC"",""PEER"",""ICO"",""GCO"",""FCO"",""MCO""]",us.anthropic.claude-haiku-4-5-20251001-v1:0: 33.33%,"Substance use treatment; Detoxification; Residential/24-hour residential; Outpatient; Intensive outpatient treatment; Partial hospitalization/day treatment; Transitional housing, halfway house, or sober home; Residential detoxification; Hospital inpatient detoxification; Outpatient detoxification; Federally-certified Opioid Treatment Program; Buprenorphine used in Treatment; Methadone used in Treatment; Naltrexone used in Treatment; Outpatient methadone/buprenorphine or naltrexone treatment; Comprehensive mental health assessment; Comprehensive substance use assessment; Case management service; Transportation assistance; Housing services; Aftercare/continuing care; Recovery coach; Mentoring/peer support; Individual counseling; Group counseling; Family counseling; Marital/couples counseling",,
2026-07-08T15:46:23.192Z,47,48,Looking for rehab that treats bipolar disorder and addiction.,us.anthropic.claude-haiku-4-5-20251001-v1:0,ok,1485,2770,31,2801,0.002925,"[""SUMH"",""MH"",""SA"",""RES"",""ICO"",""GCO"",""FCO""]",us.amazon.nova-pro-v1:0: 42.86%,Treatment for co-occurring substance use plus either serious mental illness (SMI) in adults and/or serious emotional disturbance (SED) in children; Mental health treatment; Substance use treatment; Residential/24-hour residential; Individual counseling; Group counseling; Family counseling,,
2026-07-08T15:46:24.678Z,47,48,Looking for rehab that treats bipolar disorder and addiction.,us.amazon.nova-pro-v1:0,ok,622,2434,10,2444,0.0031425,"[""SUMH"",""MH"",""SA""]",us.anthropic.claude-haiku-4-5-20251001-v1:0: 42.86%,Treatment for co-occurring substance use plus either serious mental illness (SMI) in adults and/or serious emotional disturbance (SED) in children; Mental health treatment; Substance use treatment,,
2026-07-08T15:46:25.301Z,48,49,My veteran husband needs PTSD treatment.,us.anthropic.claude-haiku-4-5-20251001-v1:0,ok,1412,2767,14,2781,0.002837,"[""VET"",""PTSD"",""MH""]",us.amazon.nova-pro-v1:0: 100.00%,Veterans; Persons with post-traumatic stress disorder (PTSD); Mental health treatment,,
2026-07-08T15:46:26.714Z,48,49,My veteran husband needs PTSD treatment.,us.amazon.nova-pro-v1:0,ok,521,2431,10,2441,0.00313875,"[""MH"",""PTSD"",""VET""]",us.anthropic.claude-haiku-4-5-20251001-v1:0: 100.00%,Mental health treatment; Persons with post-traumatic stress disorder (PTSD); Veterans,,
2026-07-08T15:46:27.236Z,49,50,I need a program that speaks Spanish.,us.anthropic.claude-haiku-4-5-20251001-v1:0,ok,1356,2766,6,2772,0.002796,"[""SP""]",us.amazon.nova-pro-v1:0: 100.00%,Spanish,,
2026-07-08T15:46:28.593Z,49,50,I need a program that speaks Spanish.,us.amazon.nova-pro-v1:0,ok,484,2432,5,2437,0.00309,"[""SP""]",us.anthropic.claude-haiku-4-5-20251001-v1:0: 100.00%,Spanish,,
2026-07-08T15:46:29.078Z,50,51,Can someone help me find treatment for gambling addiction?,us.anthropic.claude-haiku-4-5-20251001-v1:0,ok,973,2768,13,2781,0.002833,"[""TGD""]",us.amazon.nova-pro-v1:0: 100.00%,Treatment for gambling disorder,,
2026-07-08T15:46:30.051Z,50,51,Can someone help me find treatment for gambling addiction?,us.amazon.nova-pro-v1:0,ok,463,2434,6,2440,0.0031025,"[""TGD""]",us.anthropic.claude-haiku-4-5-20251001-v1:0: 100.00%,Treatment for gambling disorder,,
2026-07-08T15:46:30.515Z,51,52,I need detox for alcohol today.,us.anthropic.claude-haiku-4-5-20251001-v1:0,ok,1343,2766,9,2775,0.002811,"[""DT"",""SA""]",us.amazon.nova-pro-v1:0: 66.67%,Detoxification; Substance use treatment,,
2026-07-08T15:46:31.858Z,51,52,I need detox for alcohol today.,us.amazon.nova-pro-v1:0,ok,712,2431,9,2440,0.00312875,"[""DT"",""OD"",""SA""]",us.anthropic.claude-haiku-4-5-20251001-v1:0: 66.67%,Detoxification; Outpatient detoxification; Substance use treatment,,
2026-07-08T15:46:32.571Z,52,53,I was discharged from the hospital and need ongoing treatment.,us.anthropic.claude-haiku-4-5-20251001-v1:0,ok,1061,2770,14,2784,0.00284,"[""OP"",""ACC""]",us.amazon.nova-pro-v1:0: 100.00%,Outpatient; Aftercare/continuing care,,
2026-07-08T15:46:33.633Z,52,53,I was discharged from the hospital and need ongoing treatment.,us.amazon.nova-pro-v1:0,ok,571,2435,7,2442,0.00311375,"[""OP"",""ACC""]",us.anthropic.claude-haiku-4-5-20251001-v1:0: 100.00%,Outpatient; Aftercare/continuing care,,
2026-07-08T15:46:34.204Z,53,54,My teenager needs residential mental health treatment.,us.anthropic.claude-haiku-4-5-20251001-v1:0,ok,1262,2766,19,2785,0.002861,"[""MH"",""RES"",""ADOL""]",us.amazon.nova-pro-v1:0: 100.00%,Mental health treatment; Residential/24-hour residential; Adolescents,,
2026-07-08T15:46:35.467Z,53,54,My teenager needs residential mental health treatment.,us.amazon.nova-pro-v1:0,ok,840,2432,10,2442,0.00314,"[""MH"",""RES"",""ADOL""]",us.anthropic.claude-haiku-4-5-20251001-v1:0: 100.00%,Mental health treatment; Residential/24-hour residential; Adolescents,,
2026-07-08T15:46:36.307Z,54,55,I need rehab that accepts TRICARE.,us.anthropic.claude-haiku-4-5-20251001-v1:0,ok,1518,2768,16,2784,0.002848,"[""RES"",""TRICARE""]",us.amazon.nova-pro-v1:0: 100.00%,"Residential/24-hour residential; Federal military insurance (e.g., TRICARE)",,
2026-07-08T15:46:37.826Z,54,55,I need rehab that accepts TRICARE.,us.amazon.nova-pro-v1:0,ok,777,2432,8,2440,0.00312,"[""RES"",""TRICARE""]",us.anthropic.claude-haiku-4-5-20251001-v1:0: 100.00%,"Residential/24-hour residential; Federal military insurance (e.g., TRICARE)",,
2026-07-08T15:46:38.603Z,55,56,I need transportation because I can't get to treatment on my own.,us.anthropic.claude-haiku-4-5-20251001-v1:0,ok,923,2772,7,2779,0.002807,"[""TA""]",us.amazon.nova-pro-v1:0: 100.00%,Transportation assistance,,
2026-07-08T15:46:39.526Z,55,56,I need transportation because I can't get to treatment on my own.,us.amazon.nova-pro-v1:0,ok,656,2439,5,2444,0.00309875,"[""TA""]",us.anthropic.claude-haiku-4-5-20251001-v1:0: 100.00%,Transportation assistance,,
