timestamp_utc,question_id,question_row,question,model_id,status,latency_ms,inputTokens,outputTokens,totalTokens,totalCost,output,output_similarity_by_model,user_friendly_output,error,reasoning
2026-07-07T20:13:35.500Z,33,34,Is there a rehab that accepts Medicare near me?,us.amazon.nova-pro-v1:0,ok,629,2434,7,2441,0.0031125,"[""RES"",""MC""]",us.amazon.nova-2-lite-v1:0: 33.33%,Residential/24-hour residential; Medicare,,
2026-07-07T20:13:36.130Z,34,35,I don't have insurance. Is there anywhere affordable?,us.amazon.nova-2-lite-v1:0,ok,625,2442,2,2444,0.0007376,[],us.amazon.nova-pro-v1:0: 0.00%,,,
2026-07-07T20:13:36.755Z,34,35,I don't have insurance. Is there anywhere affordable?,us.amazon.nova-pro-v1:0,ok,845,2436,10,2446,0.003145,"[""PA"",""SS"",""CASH""]",us.amazon.nova-2-lite-v1:0: 0.00%,Payment assistance (check with facility for details); Sliding fee scale (fee is based on income and other factors); Cash or self-payment,,
2026-07-07T20:13:37.601Z,35,36,I need a sober living home after treatment.,us.amazon.nova-2-lite-v1:0,ok,569,2441,4,2445,0.0007423,"[""HH""]",us.amazon.nova-pro-v1:0: 100.00%,"Transitional housing, halfway house, or sober home",,
2026-07-07T20:13:38.170Z,35,36,I need a sober living home after treatment.,us.amazon.nova-pro-v1:0,ok,500,2433,5,2438,0.00309125,"[""HH""]",us.amazon.nova-2-lite-v1:0: 100.00%,"Transitional housing, halfway house, or sober home",,
2026-07-07T20:13:38.671Z,36,37,Court ordered me to complete a substance abuse assessment.,us.amazon.nova-2-lite-v1:0,ok,668,2442,9,2451,0.0007551,"[""SA"",""CJ"",""CSAA""]",us.amazon.nova-pro-v1:0: 100.00%,Substance use treatment; Criminal justice (other than DUI/DWI)/Forensic clients; Comprehensive substance use assessment,,
2026-07-07T20:13:39.339Z,36,37,Court ordered me to complete a substance abuse assessment.,us.amazon.nova-pro-v1:0,ok,678,2434,10,2444,0.0031425,"[""CSAA"",""CJ"",""SA""]",us.amazon.nova-2-lite-v1:0: 100.00%,Comprehensive substance use assessment; Criminal justice (other than DUI/DWI)/Forensic clients; Substance use treatment,,
2026-07-07T20:13:40.018Z,37,38,I need treatment before I go back to jail.,us.amazon.nova-2-lite-v1:0,ok,561,2442,7,2449,0.0007501,"[""SA"", ""CJ""]",us.amazon.nova-pro-v1:0: 66.67%,Substance use treatment; Criminal justice (other than DUI/DWI)/Forensic clients,,
2026-07-07T20:13:40.580Z,37,38,I need treatment before I go back to jail.,us.amazon.nova-pro-v1:0,ok,524,2434,9,2443,0.0031325,"[""SA"",""DT"",""CJ""]",us.amazon.nova-2-lite-v1:0: 66.67%,Substance use treatment; Detoxification; Criminal justice (other than DUI/DWI)/Forensic clients,,
2026-07-07T20:13:41.104Z,38,39,I'm pregnant and addicted to opioids.,us.amazon.nova-2-lite-v1:0,ok,738,2439,22,2461,0.0007867,"[""SA"", ""PW"", ""OTP"", ""BU"", ""MU"", ""NU"", ""OMB""]",us.amazon.nova-pro-v1:0: 24.14%,Substance use treatment; Pregnant/postpartum women; Federally-certified Opioid Treatment Program; Buprenorphine used in Treatment; Methadone used in Treatment; Naltrexone used in Treatment; Outpatient methadone/buprenorphine or naltrexone treatment,,
2026-07-07T20:13:41.844Z,38,39,I'm pregnant and addicted to opioids.,us.amazon.nova-pro-v1:0,ok,883,2433,70,2503,0.00374125,"[""SA"",""OTP"",""BU"",""MU"",""NU"",""OMB"",""PW"",""RES"",""OP"",""IOP"",""PHP"",""HH"",""OD"",""HID"",""RD"",""CMHA"",""CSAA"",""CM"",""TA"",""HS"",""ACC"",""RC"",""PEER"",""ICO"",""GCO"",""FCO"",""MCO"",""BEDS"",""CCC""]",us.amazon.nova-2-lite-v1:0: 24.14%,"Substance use treatment; Federally-certified Opioid Treatment Program; Buprenorphine used in Treatment; Methadone used in Treatment; Naltrexone used in Treatment; Outpatient methadone/buprenorphine or naltrexone treatment; Pregnant/postpartum women; Residential/24-hour residential; Outpatient; Intensive outpatient treatment; Partial hospitalization/day treatment; Transitional housing, halfway house, or sober home; Outpatient detoxification; Hospital inpatient detoxification; Residential detoxification; Comprehensive mental health assessment; Comprehensive substance use assessment; Case management service; Transportation assistance; Housing services; Aftercare/continuing care; Recovery coach; Mentoring/peer support; Individual counseling; Group counseling; Family counseling; Marital/couples counseling; Residential beds for clients' children; Child care for clients' children",,
2026-07-07T20:13:42.727Z,39,40,My daughter is cutting herself and needs psychiatric help.,us.amazon.nova-2-lite-v1:0,ok,613,2442,4,2446,0.0007426,"[""MH""]",us.amazon.nova-pro-v1:0: 50.00%,Mental health treatment,,
2026-07-07T20:13:43.341Z,39,40,My daughter is cutting herself and needs psychiatric help.,us.amazon.nova-pro-v1:0,ok,589,2434,7,2441,0.0031125,"[""MH"",""ICO""]",us.amazon.nova-2-lite-v1:0: 50.00%,Mental health treatment; Individual counseling,,
2026-07-07T20:13:43.931Z,40,41,I need rehab that allows me to bring my child.,us.amazon.nova-2-lite-v1:0,ok,594,2443,5,2448,0.0007454,"[""BEDS""]",us.amazon.nova-pro-v1:0: 50.00%,Residential beds for clients' children,,
2026-07-07T20:13:44.526Z,40,41,I need rehab that allows me to bring my child.,us.amazon.nova-pro-v1:0,ok,709,2435,8,2443,0.00312375,"[""RES"",""BEDS""]",us.amazon.nova-2-lite-v1:0: 50.00%,Residential/24-hour residential; Residential beds for clients' children,,
2026-07-07T20:13:45.236Z,41,42,My PTSD keeps causing me to relapse.,us.amazon.nova-2-lite-v1:0,ok,536,2440,9,2449,0.0007545,"[""SUMH"",""SA"",""PTSD""]",us.amazon.nova-pro-v1:0: 60.00%,Treatment for co-occurring substance use plus either serious mental illness (SMI) in adults and/or serious emotional disturbance (SED) in children; Substance use treatment; Persons with post-traumatic stress disorder (PTSD),,
2026-07-07T20:13:45.772Z,41,42,My PTSD keeps causing me to relapse.,us.amazon.nova-pro-v1:0,ok,689,2432,25,2457,0.00329,"[
  ""SUMH"",
  ""MH"",
  ""SA"",
  ""PTSD"",
  ""TRMA""
]",us.amazon.nova-2-lite-v1:0: 60.00%,Treatment for co-occurring substance use plus either serious mental illness (SMI) in adults and/or serious emotional disturbance (SED) in children; Mental health treatment; Substance use treatment; Persons with post-traumatic stress disorder (PTSD); Clients who have experienced trauma,,
2026-07-07T20:13:46.463Z,42,43,I need medication to help me stop using heroin.,us.amazon.nova-2-lite-v1:0,ok,603,2442,21,2463,0.0007851,"[""SA"", ""OTP"", ""BU"", ""MU"", ""NU"", ""OMB""]",us.amazon.nova-pro-v1:0: 100.00%,Substance use treatment; Federally-certified Opioid Treatment Program; Buprenorphine used in Treatment; Methadone used in Treatment; Naltrexone used in Treatment; Outpatient methadone/buprenorphine or naltrexone treatment,,
2026-07-07T20:13:47.067Z,42,43,I need medication to help me stop using heroin.,us.amazon.nova-pro-v1:0,ok,872,2434,17,2451,0.0032125,"[""SA"",""OTP"",""BU"",""MU"",""NU"",""OMB""]",us.amazon.nova-2-lite-v1:0: 100.00%,Substance use treatment; Federally-certified Opioid Treatment Program; Buprenorphine used in Treatment; Methadone used in Treatment; Naltrexone used in Treatment; Outpatient methadone/buprenorphine or naltrexone treatment,,
2026-07-07T20:13:47.940Z,43,44,Is there an outpatient program that works around my job?,us.amazon.nova-2-lite-v1:0,ok,715,2443,4,2447,0.0007429,"[""OP""]",us.amazon.nova-pro-v1:0: 33.33%,Outpatient,,
2026-07-07T20:13:48.656Z,43,44,Is there an outpatient program that works around my job?,us.amazon.nova-pro-v1:0,ok,615,2435,10,2445,0.00314375,"[""OP"",""IOP"",""PHP""]",us.amazon.nova-2-lite-v1:0: 33.33%,Outpatient; Intensive outpatient treatment; Partial hospitalization/day treatment,,
2026-07-07T20:13:49.272Z,44,45,I need an intensive outpatient program for alcohol.,us.amazon.nova-2-lite-v1:0,ok,581,2441,7,2448,0.0007498,"[""SA"",""IOP""]",us.amazon.nova-pro-v1:0: 66.67%,Substance use treatment; Intensive outpatient treatment,,
2026-07-07T20:13:49.854Z,44,45,I need an intensive outpatient program for alcohol.,us.amazon.nova-pro-v1:0,ok,998,2433,10,2443,0.00314125,"[""OP"",""IOP"",""SA""]",us.amazon.nova-2-lite-v1:0: 66.67%,Outpatient; Intensive outpatient treatment; Substance use treatment,,
2026-07-07T20:13:50.852Z,45,46,I'm homeless and need addiction treatment.,us.amazon.nova-2-lite-v1:0,ok,715,2439,7,2446,0.0007492,"[""SA"", ""HH""]",us.amazon.nova-pro-v1:0: 33.33%,"Substance use treatment; Transitional housing, halfway house, or sober home",,
2026-07-07T20:13:51.569Z,45,46,I'm homeless and need addiction treatment.,us.amazon.nova-pro-v1:0,ok,515,2433,16,2449,0.00320125,"[""SA"",""RES"",""HH"",""CASH"",""PA"",""ACC""]",us.amazon.nova-2-lite-v1:0: 33.33%,"Substance use treatment; Residential/24-hour residential; Transitional housing, halfway house, or sober home; Cash or self-payment; Payment assistance (check with facility for details); Aftercare/continuing care",,
2026-07-07T20:13:52.085Z,46,47,I just overdosed and need help staying sober.,us.amazon.nova-2-lite-v1:0,ok,598,2442,7,2449,0.0007501,"[""SA"", ""DT""]",us.amazon.nova-pro-v1:0: 7.41%,Substance use treatment; Detoxification,,
2026-07-07T20:13:52.684Z,46,47,I just overdosed and need help staying sober.,us.amazon.nova-pro-v1:0,ok,1239,2434,65,2499,0.0036925,"[""SA"",""DT"",""RES"",""OP"",""IOP"",""PHP"",""HH"",""RD"",""HID"",""OD"",""OTP"",""BU"",""MU"",""NU"",""OMB"",""CMHA"",""CSAA"",""CM"",""TA"",""HS"",""ACC"",""RC"",""PEER"",""ICO"",""GCO"",""FCO"",""MCO""]",us.amazon.nova-2-lite-v1:0: 7.41%,"Substance use treatment; Detoxification; Residential/24-hour residential; Outpatient; Intensive outpatient treatment; Partial hospitalization/day treatment; Transitional housing, halfway house, or sober home; Residential detoxification; Hospital inpatient detoxification; Outpatient detoxification; Federally-certified Opioid Treatment Program; Buprenorphine used in Treatment; Methadone used in Treatment; Naltrexone used in Treatment; Outpatient methadone/buprenorphine or naltrexone treatment; Comprehensive mental health assessment; Comprehensive substance use assessment; Case management service; Transportation assistance; Housing services; Aftercare/continuing care; Recovery coach; Mentoring/peer support; Individual counseling; Group counseling; Family counseling; Marital/couples counseling",,
2026-07-07T20:13:53.924Z,47,48,Looking for rehab that treats bipolar disorder and addiction.,us.amazon.nova-2-lite-v1:0,ok,609,2442,5,2447,0.0007451,"[""SUMH""]",us.amazon.nova-pro-v1:0: 33.33%,Treatment for co-occurring substance use plus either serious mental illness (SMI) in adults and/or serious emotional disturbance (SED) in children,,
2026-07-07T20:13:54.534Z,47,48,Looking for rehab that treats bipolar disorder and addiction.,us.amazon.nova-pro-v1:0,ok,724,2434,10,2444,0.0031425,"[""SUMH"",""MH"",""SA""]",us.amazon.nova-2-lite-v1:0: 33.33%,Treatment for co-occurring substance use plus either serious mental illness (SMI) in adults and/or serious emotional disturbance (SED) in children; Mental health treatment; Substance use treatment,,
2026-07-07T20:13:55.259Z,48,49,My veteran husband needs PTSD treatment.,us.amazon.nova-2-lite-v1:0,ok,690,2439,9,2448,0.0007542,"[""MH"",""VET"",""PTSD""]",us.amazon.nova-pro-v1:0: 100.00%,Mental health treatment; Veterans; Persons with post-traumatic stress disorder (PTSD),,
2026-07-07T20:13:55.950Z,48,49,My veteran husband needs PTSD treatment.,us.amazon.nova-pro-v1:0,ok,612,2431,10,2441,0.00313875,"[""MH"",""PTSD"",""VET""]",us.amazon.nova-2-lite-v1:0: 100.00%,Mental health treatment; Persons with post-traumatic stress disorder (PTSD); Veterans,,
2026-07-07T20:13:56.563Z,49,50,I need a program that speaks Spanish.,us.amazon.nova-2-lite-v1:0,ok,540,2440,6,2446,0.000747,"[""SP""]",us.amazon.nova-pro-v1:0: 100.00%,Spanish,,
2026-07-07T20:13:57.104Z,49,50,I need a program that speaks Spanish.,us.amazon.nova-pro-v1:0,ok,449,2432,5,2437,0.00309,"[""SP""]",us.amazon.nova-2-lite-v1:0: 100.00%,Spanish,,
2026-07-07T20:13:57.554Z,50,51,Can someone help me find treatment for gambling addiction?,us.amazon.nova-2-lite-v1:0,ok,908,2442,5,2447,0.0007451,"[""TGD""]",us.amazon.nova-pro-v1:0: 0.00%,Treatment for gambling disorder,,
2026-07-07T20:13:58.463Z,50,51,Can someone help me find treatment for gambling addiction?,us.amazon.nova-pro-v1:0,ok,561,2434,6,2440,0.0031025,"[""TOD""]",us.amazon.nova-2-lite-v1:0: 0.00%,Treatment for other addiction disorder,,
2026-07-07T20:13:59.027Z,51,52,I need detox for alcohol today.,us.amazon.nova-2-lite-v1:0,ok,673,2439,4,2443,0.0007417,"[""DT""]",us.amazon.nova-pro-v1:0: 33.33%,Detoxification,,
2026-07-07T20:13:59.701Z,51,52,I need detox for alcohol today.,us.amazon.nova-pro-v1:0,ok,640,2431,9,2440,0.00312875,"[""DT"",""OD"",""SA""]",us.amazon.nova-2-lite-v1:0: 33.33%,Detoxification; Outpatient detoxification; Substance use treatment,,
2026-07-07T20:14:00.342Z,52,53,I was discharged from the hospital and need ongoing treatment.,us.amazon.nova-2-lite-v1:0,ok,685,2443,2,2445,0.0007379,[],us.amazon.nova-pro-v1:0: 0.00%,,,
2026-07-07T20:14:01.028Z,52,53,I was discharged from the hospital and need ongoing treatment.,us.amazon.nova-pro-v1:0,ok,771,2435,7,2442,0.00311375,"[""OP"",""ACC""]",us.amazon.nova-2-lite-v1:0: 0.00%,Outpatient; Aftercare/continuing care,,
2026-07-07T20:14:01.799Z,53,54,My teenager needs residential mental health treatment.,us.amazon.nova-2-lite-v1:0,ok,844,2440,9,2449,0.0007545,"[""MH"",""RES"",""ADOL""]",us.amazon.nova-pro-v1:0: 100.00%,Mental health treatment; Residential/24-hour residential; Adolescents,,
2026-07-07T20:14:02.644Z,53,54,My teenager needs residential mental health treatment.,us.amazon.nova-pro-v1:0,ok,538,2432,10,2442,0.00314,"[""MH"",""RES"",""ADOL""]",us.amazon.nova-2-lite-v1:0: 100.00%,Mental health treatment; Residential/24-hour residential; Adolescents,,
2026-07-07T20:14:03.183Z,54,55,I need rehab that accepts TRICARE.,us.amazon.nova-2-lite-v1:0,ok,633,2441,8,2449,0.0007523,"[""SA"",""TRICARE""]",us.amazon.nova-pro-v1:0: 33.33%,"Substance use treatment; Federal military insurance (e.g., TRICARE)",,
2026-07-07T20:14:03.818Z,54,55,I need rehab that accepts TRICARE.,us.amazon.nova-pro-v1:0,ok,670,2432,8,2440,0.00312,"[""RES"",""TRICARE""]",us.amazon.nova-2-lite-v1:0: 33.33%,"Residential/24-hour residential; Federal military insurance (e.g., TRICARE)",,
2026-07-07T20:14:04.489Z,55,56,I need transportation because I can't get to treatment on my own.,us.amazon.nova-2-lite-v1:0,ok,584,2445,4,2449,0.0007435,"[""TA""]",us.amazon.nova-pro-v1:0: 100.00%,Transportation assistance,,
2026-07-07T20:14:05.075Z,55,56,I need transportation because I can't get to treatment on my own.,us.amazon.nova-pro-v1:0,ok,584,2439,5,2444,0.00309875,"[""TA""]",us.amazon.nova-2-lite-v1:0: 100.00%,Transportation assistance,,
